Date of Sale (dd/mm/yyyy),Address,County,Eircode,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description,Sale Year,Sale Month,geocode_query,geocode_status,latitude,longitude
2016-01-20,"5 CHAPEL FARM CLOSE, LUSK, CO DUBLIN",Dublin,,120000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,1,"5 CHAPEL FARM CLOSE, LUSK, CO DUBLIN",ok,53.522396,-6.168828
2016-07-13,"2 LURGYVALE COTTAGES, KILMACRENNAN, COUNTY DONEGAL",Donegal,,335000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,7,"2 LURGYVALE COTTAGES, KILMACRENNAN, COUNTY DONEGAL",ok,55.031085,-7.782337
2016-11-24,"APT 2 TOP FLOOR, SHOPPING CENTRE, MAIN ST",Monaghan,,39500.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"APT 2 TOP FLOOR, SHOPPING CENTRE, MAIN ST, Monaghan",no_result,,
2016-10-26,"1, drinan, ballymahon",Longford,,171806.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,2016,10,"1, drinan, ballymahon, Longford",no_result,,
2016-07-20,"17 PAIRC NA HABHANN, CLOYNE, MIDLETON",Cork,,148000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,7,"17 PAIRC NA HABHANN, CLOYNE, MIDLETON, Cork",ok,51.864639,-8.119205
2016-01-28,"17 An Corran, Crinkill, Birr",Offaly,,47500.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,1,"17 An Corran, Crinkill, Birr, Offaly",ok,53.073574,-7.893325
2016-01-08,"3 FAIRLAWN PK, DUBLIN 11, DUBLIN",Dublin,,90000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,1,"3 FAIRLAWN PK, DUBLIN 11, DUBLIN",ok,53.381057,-6.29291
2016-12-20,"2 Millbourne Grove, Slane Road, Ashbourne",Meath,,170925.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,12,"2 Millbourne Grove, Slane Road, Ashbourne, Meath",ok,53.513427,-6.412968
2016-02-24,"111 Belvedere Heights, Mullingar",Westmeath,,147500.0,Yes,No,Second-Hand Dwelling house /Apartment,,2016,2,"111 Belvedere Heights, Mullingar, Westmeath",no_result,,
2016-05-04,"1 KEMPTON AVE, NAVAN RD, DUBLIN 7",Dublin,,775000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,5,"1 KEMPTON AVE, NAVAN RD, DUBLIN 7",ok,53.372245,-6.327738
2016-09-16,"28 INVER GEAL, CORTOBER, CARRICK ON SHANNON",Roscommon,,60000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,9,"28 INVER GEAL, CORTOBER, CARRICK ON SHANNON, Roscommon",ok,53.942913,-8.10243
2016-11-18,"13 COIS EALA, GROVE RD, RATHMINES",Dublin,,324200.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"13 COIS EALA, GROVE RD, RATHMINES, Dublin",ok,53.39178,-6.287313
2016-03-31,"62 SHINGAN, MILEHOUSE RD, ENNISCORTHY",Wexford,,90000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,3,"62 SHINGAN, MILEHOUSE RD, ENNISCORTHY, Wexford",ok,52.514331,-6.593648
2016-04-25,"45 THE DRIVE, WOODBROOK GLEN, BRAY",Dublin,,275000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"45 THE DRIVE, WOODBROOK GLEN, BRAY, Dublin",ok,53.212509,-6.113278
2016-05-13,"29 ARDAOIBHINN, ATHENRY, GALWAY",Galway,,230000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,5,"29 ARDAOIBHINN, ATHENRY, GALWAY",no_result,,
2016-06-30,"MELLISSON, GLENGOOLE, THURLES",Tipperary,,140000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,6,"MELLISSON, GLENGOOLE, THURLES, Tipperary",no_result,,
2016-08-09,"12 BELARMINE CLOSE, STEPASIDE, DUBLIN 18",Dublin,,406500.0,No,No,Second-Hand Dwelling house /Apartment,,2016,8,"12 BELARMINE CLOSE, STEPASIDE, DUBLIN 18",ok,53.260665,-6.218987
2016-05-06,"53 ELDEN, MARYBOROUGH HILL, CORK",Cork,,300000.0,No,Yes,New Dwelling house /Apartment,less than 38 sq metres,2016,5,"53 ELDEN, MARYBOROUGH HILL, CORK",ok,51.804592,-8.400509
2016-06-24,"208 ORWELL PARK HEIGHTS, TEMPLEOGUE, DUBLIN 6W",Dublin,,150000.0,Yes,No,Second-Hand Dwelling house /Apartment,,2016,6,"208 ORWELL PARK HEIGHTS, TEMPLEOGUE, DUBLIN 6W",ok,53.296684,-6.322875
2016-06-01,"104A GRIFFITH COURT, FAIRVIEW, DUBLIN 3",Dublin,,460000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,6,"104A GRIFFITH COURT, FAIRVIEW, DUBLIN 3",ok,53.368854,-6.242359
2016-07-28,"31 THE FAIRWAYS GOLF LINKS RD, GOLF LINKS RD, KILKENNY",Kilkenny,,195000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,7,"31 THE FAIRWAYS GOLF LINKS RD, GOLF LINKS RD, KILKENNY",ok,52.664094,-7.240664
2016-08-04,"LEAGARD SOUTH, SPANISH POINT, MILTOWN MALBAY",Clare,,325000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,8,"LEAGARD SOUTH, SPANISH POINT, MILTOWN MALBAY, Clare",no_result,,
2016-12-13,"NO. 2 KILMALUM WAY, BLESSINGTON MANOR, BLESSINGTON",Kildare,,30000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"NO. 2 KILMALUM WAY, BLESSINGTON MANOR, BLESSINGTON, Kildare",ok,53.166393,-6.54321
2016-05-31,"9 BRIDGEPOINT, ABBEY SQ, ENNISCORTHY",Wexford,,30833.0,No,No,Second-Hand Dwelling house /Apartment,,2016,5,"9 BRIDGEPOINT, ABBEY SQ, ENNISCORTHY, Wexford",no_result,,
2016-10-19,"DUNDALK ST, CARLINGFORD, LOUTH",Louth,,180000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,10,"DUNDALK ST, CARLINGFORD, LOUTH",no_result,,
2016-11-30,"CORRON, OMEGA AVE, BALLINACURRA RD",Limerick,,360000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"CORRON, OMEGA AVE, BALLINACURRA RD, Limerick",no_result,,
2016-11-21,"89 COILL CLOCHA, ORANMORE, GALWAY",Galway,,203000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"89 COILL CLOCHA, ORANMORE, GALWAY",ok,53.26181,-8.925992
2016-12-02,"45 BAUNOGE, MOUNTPLEASANT, LOUGHREA",Galway,,110000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"45 BAUNOGE, MOUNTPLEASANT, LOUGHREA, Galway",ok,53.196029,-8.55691
2016-11-03,"1 THE GROVE, NEWTOWN HALL, MAYNOOTH",Kildare,,319983.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,11,"1 THE GROVE, NEWTOWN HALL, MAYNOOTH, Kildare",ok,53.366756,-6.523634
2016-06-22,"26 CASTLELAND PARK WAY, BALBRIGGAN",Dublin,,213656.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,6,"26 CASTLELAND PARK WAY, BALBRIGGAN, Dublin",ok,53.598834,-6.18064
2016-05-31,"ST JOSEPHS VILLAS, ATHBOY, MEATH",Meath,,125000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,5,"ST JOSEPHS VILLAS, ATHBOY, MEATH",no_result,,
2016-12-08,"KILROE WEST, SPIDDAL, INVERIN",Galway,,260000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"KILROE WEST, SPIDDAL, INVERIN, Galway",no_result,,
2016-04-08,"APT 66, FITZWILLIAM POINT, FITZWILLIAM QUAY RINGSEND DUBLIN 4",Dublin,,285000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"APT 66, FITZWILLIAM POINT, FITZWILLIAM QUAY RINGSEND DUBLIN 4",no_result,,
2016-01-11,"6 CHERRY HILL AVE, KELLS, MEATH",Meath,,132500.0,No,No,Second-Hand Dwelling house /Apartment,,2016,1,"6 CHERRY HILL AVE, KELLS, MEATH",ok,53.73254,-6.879837
2016-12-08,"THE BUNGALOW, ARBUCKLE ROW, BACHELORS WALK",Mayo,,72000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"THE BUNGALOW, ARBUCKLE ROW, BACHELORS WALK, Mayo",no_result,,
2016-09-19,"13 KENURE PARK, POWERSCOURT, WATERFORD",Waterford,,160000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,9,"13 KENURE PARK, POWERSCOURT, WATERFORD",ok,52.246994,-7.072558
2016-02-17,"44 The Links, Elm Park, Merrion Road",Dublin,,111008.0,No,No,Second-Hand Dwelling house /Apartment,,2016,2,"44 The Links, Elm Park, Merrion Road, Dublin",ok,53.487014,-6.14147
2016-02-05,"115 GLEANN NA RI, DRUIDS VALLEY, CABINTEELY",Dublin,,233750.0,No,No,Second-Hand Dwelling house /Apartment,,2016,2,"115 GLEANN NA RI, DRUIDS VALLEY, CABINTEELY, Dublin",no_result,,
2016-09-22,"9 MANORFIELDS VIEW, CLONEE, DUBLIN 15",Dublin,,252000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,9,"9 MANORFIELDS VIEW, CLONEE, DUBLIN 15",ok,53.396465,-6.426086
2016-01-22,"21 BALLYTORE RD, RATHFARNHAM, DUBLIN 14",Dublin,,660000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,1,"21 BALLYTORE RD, RATHFARNHAM, DUBLIN 14",ok,53.302959,-6.279644
2016-03-23,"Apt 68 Lock Mills, Corbally",Limerick,,72000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,3,"Apt 68 Lock Mills, Corbally, Limerick",ok,52.659679,-8.636846
2016-12-21,"20 Baltrasna House, Spencer Dock, North Wall Quay",Dublin,,388546.26,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,12,"20 Baltrasna House, Spencer Dock, North Wall Quay, Dublin",no_result,,
2016-08-23,"48 NEWPARK RD, BLACKROCK, DUBLIN",Dublin,,670000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,8,"48 NEWPARK RD, BLACKROCK, DUBLIN",ok,53.282009,-6.173805
2016-10-06,"11 Ard Na Gaoithe, Knockatallon",Monaghan,,96916.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,10,"11 Ard Na Gaoithe, Knockatallon, Monaghan",ok,54.297508,-7.140977
2016-12-01,"45 WARNERS LANE, RANELAGH, DUBLIN 6",Dublin,,910000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"45 WARNERS LANE, RANELAGH, DUBLIN 6",ok,53.331111,-6.253514
2016-07-08,"87 LAMBOURN RD, CLONSILLA, DUBLIN 15",Dublin,,300000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,7,"87 LAMBOURN RD, CLONSILLA, DUBLIN 15",ok,53.383113,-6.413249
2016-06-17,"14 The Grove, Moyglare Hall, Moyglare Road",Kildare,,257048.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,6,"14 The Grove, Moyglare Hall, Moyglare Road, Kildare",ok,53.168586,-6.8038
2016-07-20,"37 Barrettstown Meadows, Newbridge",Kildare,,259912.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,7,"37 Barrettstown Meadows, Newbridge, Kildare",ok,53.197715,-6.790056
2016-03-23,"1 woodlands close, arklow",Wicklow,,132000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,3,"1 woodlands close, arklow, Wicklow",ok,52.796413,-6.179432
2016-10-13,"2 BROOKFIELD GREEN, KIMMAGE, DUBLIN 12",Dublin,,340000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,10,"2 BROOKFIELD GREEN, KIMMAGE, DUBLIN 12",ok,53.384487,-6.1923
2016-10-24,"15 BOTANIC SQ, BOTANIC AVE, GLASNEVIN DUBLIN 9",Dublin,,275000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,10,"15 BOTANIC SQ, BOTANIC AVE, GLASNEVIN DUBLIN 9",ok,53.388195,-6.272339
2016-04-06,"LISDUFF COTTAGE, LISDUFF MONTGOMERY, MOYDOW",Longford,,38000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"LISDUFF COTTAGE, LISDUFF MONTGOMERY, MOYDOW, Longford",no_result,,
2016-12-16,"NO.3 THE POINT, STRAND ROAD, FOUNTAINSTOWN",Cork,,375000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"NO.3 THE POINT, STRAND ROAD, FOUNTAINSTOWN, Cork",no_result,,
2016-05-31,"48 NORTH GREAT, GEORGES ST, DUBLIN 1",Dublin,,376980.0,No,No,Second-Hand Dwelling house /Apartment,,2016,5,"48 NORTH GREAT, GEORGES ST, DUBLIN 1",ok,53.355144,-6.261334
2016-11-21,"48 GEORGIAN HAMLET, BALDOYLE, DUBLIN 13",Dublin,,260000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"48 GEORGIAN HAMLET, BALDOYLE, DUBLIN 13",ok,53.396934,-6.130864
2016-04-15,"11 GLASSON LODGE, PROSPECT WOOD, LONGFORD",Longford,,45000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"11 GLASSON LODGE, PROSPECT WOOD, LONGFORD",ok,53.294486,-6.152197
2016-11-17,"TOOREEN, SKIBBEREEN, CO CORK",Cork,,160000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"TOOREEN, SKIBBEREEN, CO CORK",no_result,,
2016-11-22,"5 REIDY PARK, CLANCY STRAND, LIMERICK",Limerick,,85000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"5 REIDY PARK, CLANCY STRAND, LIMERICK",ok,52.668243,-8.628435
2016-04-29,"PERCY LODGE, KILLINEY HILL RD, KILLINEY",Dublin,,2400000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"PERCY LODGE, KILLINEY HILL RD, KILLINEY, Dublin",no_result,,
2016-09-30,"STATION HOUSE, CHURCH RD, CASTLEREA",Roscommon,,150000.0,Yes,No,Second-Hand Dwelling house /Apartment,,2016,9,"STATION HOUSE, CHURCH RD, CASTLEREA, Roscommon",no_result,,
2016-12-13,"24 PRIORY PARK, ATHLONE, WESTMEATH",Westmeath,,170000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"24 PRIORY PARK, ATHLONE, WESTMEATH",ok,53.433872,-7.947457
2016-02-18,"35 Charnwood Park, Clonsilla",Dublin,,330000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,2,"35 Charnwood Park, Clonsilla, Dublin",ok,53.385326,-6.415776
2016-04-29,"APT 2 BLOCK A, DERRYNANE SQ, LOWER DORSET ST DUBLIN 1",Dublin,,195000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"APT 2 BLOCK A, DERRYNANE SQ, LOWER DORSET ST DUBLIN 1",ok,53.325115,-6.232523
2016-05-18,"6 WOLFE TONE PARK, FERMOY, CORK",Cork,,50000.0,Yes,No,Second-Hand Dwelling house /Apartment,,2016,5,"6 WOLFE TONE PARK, FERMOY, CORK",ok,52.14513,-8.276641
2016-02-17,"21 Broadfield Green, Broadfield Manor, Rathcoole",Dublin,,308370.04,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,2,"21 Broadfield Green, Broadfield Manor, Rathcoole, Dublin",no_result,,
2016-12-12,"18 BRICKFIELD DR, CRUMLIN, DUBLIN 12",Dublin,,260000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"18 BRICKFIELD DR, CRUMLIN, DUBLIN 12",ok,53.329902,-6.302974
2016-12-22,"CLOONSUCK, CASTLEREA, ROSCOMMON",Roscommon,,37500.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"CLOONSUCK, CASTLEREA, ROSCOMMON",no_result,,
2016-04-22,"APT 14 AN DOIRIN, GREEN ST, DINGLE KERRY",Kerry,,80000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"APT 14 AN DOIRIN, GREEN ST, DINGLE KERRY",no_result,,
2016-07-28,"CHURCH ST, BALLINAKILL, CO LAOIS",Laois,,158000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,7,"CHURCH ST, BALLINAKILL, CO LAOIS",no_result,,
2016-10-06,"14 PALMER AVENUE, RUSH, CO. DUBLIN",Dublin,,250000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,10,"14 PALMER AVENUE, RUSH, CO. DUBLIN",ok,53.532901,-6.09664
2016-12-21,"DOOHEY NORTH, LEITERMACAWARD, CO DONEGAL",Donegal,,70000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"DOOHEY NORTH, LEITERMACAWARD, CO DONEGAL",no_result,,
2016-01-27,"APT 1 CASTLECOURT, BIG STREET, TERMONFECKIN",Louth,,70000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,1,"APT 1 CASTLECOURT, BIG STREET, TERMONFECKIN, Louth",no_result,,
2016-03-16,"12 LIMEGROVE MANOR, KILNACLOY, MONAGHAN",Monaghan,,30358.0,No,No,Second-Hand Dwelling house /Apartment,,2016,3,"12 LIMEGROVE MANOR, KILNACLOY, MONAGHAN",ok,54.251586,-6.972969
2016-10-27,"7 ELY PLACE, SEA RD, GALWAY",Galway,,810000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,10,"7 ELY PLACE, SEA RD, GALWAY",ok,53.080352,-7.895264
2016-10-24,"STATION ROAD, MILLSTREET, CO CORK",Cork,,91000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,10,"STATION ROAD, MILLSTREET, CO CORK",no_result,,
2016-01-04,"CLONRIBBON, KILBRIN, KANTURK",Cork,,40000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,1,"CLONRIBBON, KILBRIN, KANTURK, Cork",no_result,,
2016-09-28,"BALLYARRELL, KILLYGORDON, DONEGAL",Donegal,,207000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,9,"BALLYARRELL, KILLYGORDON, DONEGAL",no_result,,
2016-11-23,"14 NEW CIRCULAR RD, SLIGO, SLIGO",Sligo,,175000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"14 NEW CIRCULAR RD, SLIGO, SLIGO",ok,54.260597,-8.468474
2016-08-31,"18 WATERSIDE, WATERFORD, WATERFORD",Waterford,,45000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,8,"18 WATERSIDE, WATERFORD, WATERFORD",ok,52.257125,-7.10946
2016-04-28,"7  Coill Dubh View, Coill Dubh, Malahide",Dublin,,418502.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,4,"7  Coill Dubh View, Coill Dubh, Malahide, Dublin",ok,53.437767,-6.149321
2016-05-19,"23 Grange Hill, Harold's Grange Road, Rathfarnham",Dublin,,502202.0,No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,2016,5,"23 Grange Hill, Harold's Grange Road, Rathfarnham, Dublin",no_result,,
2016-12-15,"30 An Riasc, Farnham Drive, Finglas",Dublin,,295000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,12,"30 An Riasc, Farnham Drive, Finglas, Dublin",ok,53.385742,-6.296677
2016-06-02,"6 SHANNON VIEW, ROOSKEY, ROSCOMMON",Roscommon,,97000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,6,"6 SHANNON VIEW, ROOSKEY, ROSCOMMON",ok,53.830848,-7.930296
2016-02-04,"26 BLACKHALL SQ, NORTH KING ST, DUBLIN 7",Dublin,,170000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,2,"26 BLACKHALL SQ, NORTH KING ST, DUBLIN 7",ok,53.348377,-6.280675
2016-07-12,"APT 15, KILDERRY HOUSE, FAIRHILL RD LOWER",Galway,,90000.0,Yes,No,Second-Hand Dwelling house /Apartment,,2016,7,"APT 15, KILDERRY HOUSE, FAIRHILL RD LOWER, Galway",no_result,,
2016-06-28,"6 THE DALE WOODPARK BALLINTEER, DUBLIN 16, DUBLIN",Dublin,,255000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,6,"6 THE DALE WOODPARK BALLINTEER, DUBLIN 16, DUBLIN",no_result,,
2016-12-02,"19 Barley Field, Wicklow Hills, co Wicklow",Wicklow,,210572.68,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,12,"19 Barley Field, Wicklow Hills, co Wicklow",no_result,,
2016-12-21,"80 THE ATRIUM, ROEBUCK ROAD, MOUNT MERRION",Dublin,,260000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"80 THE ATRIUM, ROEBUCK ROAD, MOUNT MERRION, Dublin",ok,53.299202,-6.208238
2016-05-13,"8 The Court, Lus an Ime, Cloyne",Cork,,162995.59,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,5,"8 The Court, Lus an Ime, Cloyne, Cork",ok,51.858619,-8.130917
2016-04-11,"SERENITY HOUSE, MAIN ST, CASTLEDERMOT",Kildare,,183500.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"SERENITY HOUSE, MAIN ST, CASTLEDERMOT, Kildare",no_result,,
2016-05-10,"6 CHURCH VIEW/JOSEPH STREET, WEXFORD",Wexford,,125000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,5,"6 CHURCH VIEW/JOSEPH STREET, WEXFORD",ok,52.333301,-6.46183
2016-07-29,"MONEYMORE, DUNLEWEY, DONEGAL",Donegal,,55000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,7,"MONEYMORE, DUNLEWEY, DONEGAL",no_result,,
2016-09-28,"No 2 The Gardens, Station Road, Duleek",Meath,,160000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,9,"No 2 The Gardens, Station Road, Duleek, Meath",ok,53.664792,-6.418069
2016-09-09,"22 BALLYBUNION COTTAGES, BALLYBUNION, KERRY",Kerry,,100000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,9,"22 BALLYBUNION COTTAGES, BALLYBUNION, KERRY",ok,52.509128,-9.667016
2016-10-26,"419 GALLOPING GREEN, STILLORGAN RD, BLACKROCK",Dublin,,370000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,10,"419 GALLOPING GREEN, STILLORGAN RD, BLACKROCK, Dublin",no_result,,
2016-09-21,"43 CILL FOIREANN, JOHNSTOWN VILLAGE, NAVAN",Meath,,185000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,9,"43 CILL FOIREANN, JOHNSTOWN VILLAGE, NAVAN, Meath",ok,53.635547,-6.64611
2016-08-24,"57 CHURCH ROAD, EAST WALL, DUBLIN 3",Dublin,,230000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,8,"57 CHURCH ROAD, EAST WALL, DUBLIN 3",ok,53.280469,-6.474027
2016-06-30,"6 O'HARES MILLS, NICHOLAS ST, DUNDALK",Louth,,75000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,6,"6 O'HARES MILLS, NICHOLAS ST, DUNDALK, Louth",ok,54.011863,-6.405409
2016-02-08,"CARRICK RD, DRUMSHANBO, LEITRIM",Leitrim,,79000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,2,"CARRICK RD, DRUMSHANBO, LEITRIM",no_result,,
2016-07-26,"14 TARA COURT PARK, NAVAN, MEATH",Meath,,120000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,7,"14 TARA COURT PARK, NAVAN, MEATH",ok,53.666118,-6.687912
2016-06-08,"45 HIGHWOOD PARK, COLLOONEY, SLIGO",Sligo,,100000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,6,"45 HIGHWOOD PARK, COLLOONEY, SLIGO",ok,54.179992,-8.488899
2016-10-07,"JESSWOOD, CARRIGNOLTIG, CASTLETOWNROCHE",Cork,,320000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,10,"JESSWOOD, CARRIGNOLTIG, CASTLETOWNROCHE, Cork",no_result,,
2016-09-12,"3 THE FORT, CASTLEFIELD, ATHY",Kildare,,49500.0,No,No,Second-Hand Dwelling house /Apartment,,2016,9,"3 THE FORT, CASTLEFIELD, ATHY, Kildare",ok,52.630092,-9.492999
2016-04-22,"8 TEMPLE LINN, BALLYMORE, MULLINGAR",Westmeath,,46961.11,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"8 TEMPLE LINN, BALLYMORE, MULLINGAR, Westmeath",ok,53.490634,-7.662242
2016-11-17,"23 CASTILLA PARK, CLONTARF, DUBLIN 3",Dublin,,610000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"23 CASTILLA PARK, CLONTARF, DUBLIN 3",ok,53.36491,-6.19732
2016-11-28,"6 CHERRY ORCHARD, BROOMFIELD, MIDLETON",Cork,,150000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"6 CHERRY ORCHARD, BROOMFIELD, MIDLETON, Cork",ok,51.923179,-8.171251
2016-05-13,"32 SHANGAN HALL, BALLYMUN, DUBLIN 11",Dublin,,120000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,5,"32 SHANGAN HALL, BALLYMUN, DUBLIN 11",ok,53.393173,-6.25614
2016-10-14,"THE COTTAGE, FENIT, TRALEE",Kerry,,85000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,10,"THE COTTAGE, FENIT, TRALEE, Kerry",no_result,,
2016-11-01,"66 The Drive, Kill St Lawrence, Waterford",Waterford,,180616.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,2016,11,"66 The Drive, Kill St Lawrence, Waterford",ok,52.233234,-7.109598
2016-05-05,"No.31  The Avenue, Robswall, Malahide",Dublin,,638767.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,5,"No.31  The Avenue, Robswall, Malahide, Dublin",ok,53.443687,-6.137271
2016-04-11,"40 STRAFFAN GROVE, STRAFFAN WOODS, MAYNOOTH",Kildare,,159000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"40 STRAFFAN GROVE, STRAFFAN WOODS, MAYNOOTH, Kildare",ok,53.371016,-6.593548
2016-11-25,"3 LOWER COURTSTOWN ROAD, LITTLE ISLAND, CORK",Cork,,132000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"3 LOWER COURTSTOWN ROAD, LITTLE ISLAND, CORK",ok,51.956432,-7.857323
2016-09-03,"GERAGH RD, BALLINACURRA, MIDLETON",Cork,,478000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,9,"GERAGH RD, BALLINACURRA, MIDLETON, Cork",no_result,,
2016-12-05,"20 Shannon Quays, Rooskey",Leitrim,,123348.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,12,"20 Shannon Quays, Rooskey, Leitrim",ok,53.824436,-7.918319
2016-11-11,"24 HEATHERTON PARK, DOUGLAS RD SOUTH, CORK",Cork,,285000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"24 HEATHERTON PARK, DOUGLAS RD SOUTH, CORK",no_result,,
2016-07-13,"KILDORRAGH, BALLINAMORE, LEITRIM",Leitrim,,130000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,7,"KILDORRAGH, BALLINAMORE, LEITRIM",no_result,,
